'0fs_reduced_w'
-6,6672363
81,791992
-56,62854
-167,71851
-57,585327
24,627197
-77,433716
177,26538
-194,41919
-3,2836914
-45,987915
218,42468
60,542969
231,38293
-91,732178
-30,397583
46,622192
116,91223
67,592773
-116,47009
106,7804
204,85925
20,762451
-135,12866
40,369263
-106,46021
-159,02759
-141,97632
55,020386
-52,899414
-216,24829
-61,891846
153,797
31,855835
193,92859
-34,636597
130,20972
50,919189
-21,789795
139,82886
180,77637
-141,51611
7,3793945
25,383057
-49,115967
228,38721
-206,38037
160,60449
-150,5603
-228,91211
103,29663
-144,21143
9,0761719
314,12036
111,72974
-182,7876
-188,53711
36,60791
32,961426
105,65454
152,17163
-79,269775
63,447021
102,1272
-100,94263
-41,388672
61,159668
-121,10547
-204,00781
-26,250732
-144,57129
159,6228
144,43091
103,94653
-168,48486
-25,830322
-0,67016602
7,949707
21,499756
72,470215
175,2124
367,34277
100,53394
166,57349
24,417725
173,46338
-52,489502
-116,04126
-58,352783
-184,77393
-223,97144
264,38379
371,48315
-109,85132
-191,15015
-233,10522
-48,476318
69,12207
-78,414795
-69,162842
-65,676758
174,4707
-16,178223
-197,95557
115,64819
-107,33887
-198,17065
47,88501
-24,236328
-21,270996
48,429932
-73,161621
98,106445
-41,539551
-34,868652
-69,668457
72,049072
-94,953857
-133,08911
44,427734
29,422607
37,764648
16,510742
-30,757568
-3,2414551
17,13916
179,18115
-150,125
205,19971
35,919434
2,1118164
77,0896
-121,52979
176,99438
59,315918
141,41748
310,02393
70,351074
132,11621
-10,372559
192,1665
-76,797852
221,98828
-173,17578
72,638672
248,17871
-232,33887
-399,89453
199,36523
-124,8623
126,55273
101,26758
184,41016
414,30859
206,24609
334,9043
579,64258
61,578125
394,19922
-426,42969
-293,85547
982,85547
-751,33203
-504,20312
492,99609
878,33203
33,664062
274,38281
508,67188
370,15625
73,371094
-142,41406
-399,19922
651,97266
385,32422
556,47266
-43,449219
52,75
-171,83984
1724,1289
-322,60938
-686,15234
-815,93359
-261,54688
86,359375
548,30078
-326,60156
61,066406
-1268,9336
-252,77734
-475,37109
-120,49609
745,73438
773,90625
113,46484
482,16406
28,0625
1041,625
648,64844
93,917969
-138,94531
435,38281
-176,68359
925,39453
-397,67188
359,51953
-723,85547
-488,66016
-25,722656
-65,402344
1087,457
345,89062
689,41797
-396,125
-406,64844
456,61328
255,21875
-341,21875
26,519531
47,71875
-691,35938
-788,66016
-960,26953
-297,16797
-592,01172
447,82031
-129,28906
-279,125
386,17578
119,95703
551,76172
-35,710938
-228,44141
302,53906
79,761719
350,05469
593,64844
-45,441406
708,64062
358,22656
549,95312
441,44531
127,5
588,72656
979,82031
-459,60156
-519,30859
487,13281
329,93359
-148,41797
-387,48047
-743,42969
53,777344
-69,015625
553,26953
-118,29297
381,3125
99,53125
-80,734375
212,85156
269,64453
-128,19531
-591,00391
-627,3125
210,39453
183,625
879,36328
353,75391
945,0625
755,28125
441,22266
92,636719
76,386719
380,17578
575,72266
1520,0391
307,85938
343,35547
149,08984
-320,21484
81,710938
9,5585938
-522,51953
-713,57031
103,59375
1110,043
302,5
-54,6875
71,371094
-160,33984
-276,21484
-481,77344
1024,1953
614,52344
-212,72656
227,00391
329,89453
425,94531
194,44531
256,62109
588,22656
128,10938
726,44531
-543,92188
518,48828
-288,66406
-308,07031
321,71875
101,34766
575,4375
445,23828
65,382812
77,355469
-512,11328
-677,36719
-124,84375
469,96875
927,5
167,65625
561,28125
-269,14062
1322,1328
291,32031
370,38672
-152,71875
-658,17969
-143,29297
681,89844
-1048,0156
-19,960938
-3,671875
-473,49219
-207,55469
-555,49219
-153,70312
-463,90625
89,929688
393,10938
508,98438
390,73047
110,83594
215,65234
483,86328
660,27734
-274,08594
-91,257812
325,83203
-102,86328
-215,22266
-493,28516
212,48047
-53,066406
-412,69141
631,11719
303,23438
-433,54297
-1008,4258
-367,01953
754,37109
931,19922
631,35938
72,371094
261,125
511,47656
-281,04297
-860,13672
-85,402344
150,42578
502,77734
279,30078
-343,46875
197,875
44,441406
277,80078
-189,66211
-60,472656
-591,40625
85,46875
342,09375
313,08008
-124,65234
73,871094
-592,58594
-68,408203
-194,37305
-188,44922
338,35156
-35,660156
-80,269531
-76,773438
-424,18164
-16,078125
283,29492
992,73828
55,589844
160,63086
150,53516
-246,89258
236,71484
3,0488281
431,82422
-97,1875
9,8515625
415,22266
-244,30469
-690,89648
-223,02148
49,212891
11,171875
-34,107422
-918,9707
-551,55078
-136,81836
-112,80859
-210,84375
-105,68555
-113,31445
-772,6582
-760,29883
-534,23438
-71,796875
87,976562
69,742188
295,8418
-63,456055
-525,07031
-553,61426
-260,6123
241,63574
343,09375
-15,535156
-345,48438
-90,495117
-194,82422
-247,66992
-450,13281
174,39502
445,10059
609,75146
568,89111
345,00684
246,23975
253,48291
191,31934
232,3623
245,15942
369,66406
340,69922
297,31909
396,33716
408,52649
385,0177
419,20312
414,48108
392,39758
262,86871
387,20905
360,48071
298,78845
299,71295
246,32001
282,40005
256,93835
216,71567
235,23642
257,22403
227,29938
192,76622
186,74695
155,32506
201,48103
195,2265
228,10617
200,39102
183,27148
195,84715
148,64688
129,10175
118,70833
120,18231
111,6597
118,34507
126,86545
126,74538
134,18939
128,81979
131,04991
97,100342
78,620827
84,278336
90,147232
88,716797
98,021233
85,094254
64,492859
54,573784
68,610817
99,620903
75,392426
65,998672
78,554909
83,808167
59,722267
51,621944
46,385475
48,606384
61,140495
74,634705
59,042259
58,569107
57,341225
54,271629
56,18325
64,066513
55,209152
54,571945
56,853928
38,665668
41,86784
43,922131
42,000389
42,071442
56,993256
46,843658
37,084282
38,397156
35,755871
43,800812
50,886837
48,966759
33,77034
34,285572
47,654083
60,602707
46,65551
39,767345
40,939636
45,967079
42,311943
33,363232
25,943289
25,404716
32,553589
46,300743
57,069168
50,595329
42,303478
36,36599
35,350414
42,515991
39,478706
35,395741
45,628113
42,444275
34,552948
27,433573
25,597183
31,537514
40,262089
35,876232
31,972801
27,150789
17,745155
32,221268
40,941765
18,366718
13,891666
19,489201
31,266169
36,006832
34,684292
28,134586
28,830482
27,898613
23,206493
23,701553
25,446024
28,146692
38,023163
36,629501
18,392487
22,443306
28,630993
28,18409
27,492386
27,755894
30,171188
31,03821
30,116856
25,917894
25,821812
27,076881
21,869122
25,885408
37,634125
27,549984
19,892998
25,495823
28,469805
28,640572
23,385777
19,596125
18,371065
24,752949
25,865536
15,110119
14,828918
18,183016
16,496136
17,209629
21,093088
21,98304
22,137928
22,931137
24,398079
25,961031
22,739643
20,264496
23,413691
27,118725
30,427511
27,262453
23,224264
22,020247
19,032404
14,297362
14,745814
16,528111
16,1933
17,20809
20,648766
20,740566
18,724556
14,843165
11,143185
9,0819645
10,552372
