'0fs_SummeW'
-353,67676
-376,71719
-43,121338
40,283691
-554,78906
715,63733
-1644,3441
-2475,1321
-5614,5425
-102,11094
-1468,1992
134,00156
-1823,1781
-4071,8206
-1397,7446
-1609,5879
40,254688
-353,2207
-251,60078
-24,645117
-0
1,7736816
1309,2552
1193,3805
771,33728
572,51947
520,87079
526,82635
451,00302
484,63187
425,84012
405,72922
394,21173
412,90027
431,76608
323,37103
245,29895
139,3835
54,432995
-9,3916082
12,442475
0,53299296
-5,5009866
-12,61774
6,410872
-1,4901757
5,7622447
-3,0306563
15,082152
