EDC100_101
0
0
0
0
0
0
62,241211
-138,33545
-28,69458
73,142822
24,939941
-106,58313
90,369995
63,703857
93,696289
226,3175
0,37805176
-13,823242
-131,60217
-0,87243652
-4,0064697
134,17603
-138,77649
65,650391
179,05847
-54,102051
14,728394
-273,22363
6,7702637
-43,109009
148,78467
-129,7113
-189,99329
86,619141
100,50171
-70,336914
17,417847
39,865356
54,321289
-74,825073
15,476807
48,79895
161,69849
46,937866
72,223877
30,901855
137,4281
-166,5564
-153,34827
-181,90088
54,943481
-38,123291
-3,5705566
-142,68262
145,65564
-72,983276
-25,45813
-41,272827
120,00342
58,263916
122,43335
162,77417
-52,969727
-17,749756
-108,32007
125,67358
55,013428
25,68335
-74,445557
12,37793
168,21313
-35,797607
134,11694
194,24121
-57,28833
-17,664551
-86,539307
132,18555
127,97314
157,22266
80,677002
42,856689
141,20581
-123,76392
-338,88477
-46,714111
57,959229
-220,67456
-189,23218
-91,067139
-299,07764
152,00659
243,4668
31,542725
-48,759277
234,48828
-251,40283
-130,77222
-89,359375
-32,588623
261,87451
-338,08667
122,22876
26,242188
-73,016602
-354,36792
144,28589
409,43701
-77,73584
49,589844
83,905762
41,354492
204,83301
44,185059
-18,551758
-97,17334
-196,89404
-37,785645
-153,44385
25,833984
389,29883
-30,950195
35,88916
380,20117
20,585449
-58,602539
-224,05566
455,43848
358,31152
-93,618164
289,58594
308,61914
332,9707
503,11328
138,62695
-56,806641
403,08008
575,40039
145,86133
-61,433594
477,70898
-638,58008
-176,08008
118,89453
450,58203
-129,38867
73,978516
474,17969
42,621094
1266,2207
246,16602
-171,07422
616,38281
125,73828
158,03906
544,48828
-479,92188
-402,73047
755,26562
402,35156
-34,902344
461,375
4,4570312
-15,949219
-132,23828
1026,8711
-506,39062
-549,99219
-237,07031
9,4414062
244,45312
-281,86328
357
-409,21875
-619,44922
51,226562
-987,82031
505,25391
-725,21875
-288,68359
257,83594
-701,35547
99,386719
-942,85938
-80,046875
529,72656
-217,10547
-370,16016
637,82422
12,226562
438,26172
47,820312
-290,8125
155,94531
-185,66797
-1256,7695
225,75
-634,80469
-102,97266
453,22656
498,70312
-490,29297
-354,90234
0,7890625
-167,33203
121,65234
663,01562
35,738281
-875,15234
621,00781
-403,67969
-477,14844
-582,58594
-698,96094
170,16016
-211,05469
468,16797
608,35156
302,03516
1224,5859
-9,4257812
656,28125
172,01562
-798,50781
286,78906
1262,0977
-88,3125
84,875
-204,54297
-29,84375
698,875
66,671875
-238,64844
-324,70312
