EDC100_101
0
0
0
0
0
0
-1,0029297
115,25098
82,005127
-36,946045
-179,30713
180,40649
-139,05688
157,9104
-94,115845
-114,67053
12,015259
-159,94275
69,054077
7,3790283
-55,630615
73,467529
-31,383179
-168,42505
103,89648
114,25867
47,862427
-117,38733
-17,793335
-51,504028
-71,751465
-135,7821
52,393311
25,05957
-154,71753
11,675537
-139,7981
180,63501
105,8418
-57,625
-122,01245
243,56079
-70,898193
107,07275
74,224121
-246,63135
-170,63403
-74,065918
-173,97021
14,537598
180,12231
229,229
127,61694
-151,18677
-203,36572
157,93726
-16,013916
90,079102
127,41138
-170,69263
-107,625
-232,97705
224,56396
206,02222
-105,88672
-136,58496
-134,71216
84,087402
164,44849
73,938477
-6,7216797
-19,466309
78,167236
45,943604
209,33691
-17,394287
-13,537598
-12,987061
-49,485352
90,659912
-9,7260742
-310,98975
33,892578
86,165283
252,70557
-121,80176
-88,725098
-30,790771
-10,896729
43,936035
229,93384
245,83325
-30,166504
97,460449
80,20874
-180,93164
-17,553467
-123,15161
198,25635
-54,588135
228,50854
277,71875
-45,233887
-35,368652
75,527344
-163,92798
-218,99023
-164,98853
238,13501
335,4209
34,67334
-286,82031
-204,84155
-85,670166
289,43604
455,26562
-44,62793
106,8125
78,725586
-128,2124
-212,08374
-293,00439
-252,9248
-205,68848
144,71143
187,92432
14,753418
-170,37793
-235,17578
108,38525
-437,54297
134,896
-82,541992
53,266113
296,35547
278,44141
-71,994141
259,12305
-292,54297
119,81836
-214,77881
181,3877
-69,583984
52,416504
227,28516
264,69775
-249,08447
-107,48193
-116,08398
153,99756
68,413574
-189,29395
-145,82422
145,9248
-103,66602
37,458008
48,395508
-161,54102
-15,698242
-85,238281
-259,24121
325,77148
403,88086
269,2002
457,75391
-534,47656
-171,625
-313,80469
186,48242
338,85156
-388,34961
-515,75781
-112,89648
-159,25781
-48,802734
965,55469
965,64062
1595,7305
115,27734
-346,05859
-1031,0625
677,57812
1366,5117
-453,26172
756,49219
222,64453
-64,585938
1113,3516
-1324,8711
418,40625
228,02344
1204,0117
516,10938
1153,125
735,30859
223,89062
-425,45703
96,054688
576,87891
315,57812
1680,4609
-494,03906
-886,78906
-373,80859
443,57031
457,54297
636,66016
1103,043
-109,91016
745,32812
1122,3984
-1432,1211
807,26562
831,12891
411,58594
219,28516
645,44141
-125,35547
530,62109
-66,65625
-180,10547
-325,26562
1353,6016
276,99609
420,65234
-203,22656
-185,85156
-367,33203
1659,6211
856,73047
647,57812
352,57031
1038,6758
-161,38281
46,453125
250,29688
-234,56641
269,03516
-478,64844
-234,83984
-121,53516
390,05469
254,64453
400,42188
-563,05078
334,3125
-182,12891
-535,38672
-332,53516
-341,37109
-71,304688
-1157,1523
319,01953
-19,378906
385,8125
305,38672
145,55469
74,707031
1384,5703
396,8125
859,84766
758,42188
1,5507812
-390,6875
404,12891
232,13672
728,24609
433,95703
105,05859
23,589844
-310,6875
-1045,6289
197,68359
-349,27734
189,19922
427,375
-130,80078
644,92969
-902,26562
-304,57422
-127,34375
702,66016
-543,65234
368,65625
718,98828
311,45312
408,02344
-58,90625
71,136719
96,898438
796,70703
-76,375
1172,5
-72,296875
-14,675781
701,50391
294,31641
-823,58594
1213,0977
945,34766
-479,16797
-1086,8867
-307,76562
-161,09766
-133,11719
1092,7773
-85,304688
55,308594
382,4375
301,63281
822,78125
-451,98828
-662,42969
-332,52344
871,30469
-57,710938
-404,91016
567,28906
-957,35547
-834,03125
