'd15_-198fs_058_061'
0
0
0
0
0
0
95,42688
-68,305664
85,053833
-247,75623
48,891235
-135,466
-94,614746
-201,16223
62,828369
82,44635
-23,192139
106,35822
-7,704834
2,2081909
-69,175781
10,067322
-15,704163
1,5960083
-135,63245
35,861572
-75,163879
-97,644287
61,414124
58,617615
40,457092
-57,69043
-74,184753
-0,2901001
148,40784
-69,575439
161,70441
-36,244995
84,120178
41,188171
36,216919
-18,493103
-18,011047
-134,93127
50,820251
-10,551697
-7,977356
12,19281
40,768982
-6,8538818
-195,69604
-82,611755
-33,776611
-52,04425
83,464722
-4,329834
44,640869
73,710205
20,547485
-75,341675
89,940063
77,288818
-144,43103
230,76111
49,866821
22,935303
1,3259277
126,81921
-93,712646
47,116577
38,755493
-82,686035
64,861328
-67,763672
-22,38855
72,581299
119,22229
-70,533936
-58,303223
-0,79882812
192,84692
-87,21875
182,01172
-94,672852
-71,327271
-71,000244
64,213623
-21,69165
268,51257
-63,253906
81,889648
-23,732422
-34,239258
8,4650879
-8,2332764
-121,34485
6,4488525
20,105103
60,886597
2,3897705
11,038574
129,26538
31,737183
92,33374
81,011108
219,62183
-105,21814
47,63855
-127,4502
-49,684937
-82,283569
-129,96411
-222,82312
-146,06726
-149,4447
-82,977661
-150,37732
18,199097
27,81543
-189,5293
-40,363159
-26,458008
-30,55957
75,977173
22,628784
-97,082153
103,27075
97,24231
-3,2956543
-16,511475
-87,052612
119,07446
-27,349487
201,88184
53,435547
55,680176
107,18689
43,098022
-205,54712
-92,395508
186,85059
108,14539
139,90259
-10,422119
32,147217
-29,139526
270,53052
43,446411
-98,470459
-1,6381836
64,298828
-10,816162
23,039307
59,738525
-94,342285
-18,461426
9,6037598
133,30225
-74,372559
66,68335
243,49658
84,17041
339,67969
-164,88965
490,89307
73,311523
53,379883
-176,97754
480,27441
-81,492188
-228,83496
-46,176758
-345,7334
-384,5
120,29785
64,785156
359,32227
209,72852
-96,130859
154,70312
-152,80664
-137,24609
-400,5
-150,91797
737,81836
-275,64844
-138,91992
-118,59375
-217,91211
-472,38477
493,66406
356,24414
891,43164
88,695312
-590,68945
3,6015625
-482,19141
-932,68164
-1104,2637
469,4043
-502,87305
-103,9082
232,43164
72,931641
-59,970703
-330,50781
-239,09961
-385,81445
652,2168
277,93359
38,570312
71,628906
267,0918
-111,35156
-89,015625
-537,13477
76,400391
-254,39062
256,08594
-351,98828
-593,27734
-230,00391
390,67578
255,26367
-223,2793
311,44727
75,484375
329,70703
-34,367188
155,34766
-145,92773
-34,755859
-507,29883
151,2832
-1,71875
441,77344
-38,328125
333,72461
-268,28906
161,85742
102,17578
82,064453
908,55078
98,414062
-145,34766
7,9765625
-181,24414
-232,91992
-16,074219
44,625
-372,08789
55,589844
251,11914
233,94727
293,16016
-191,02344
-463,64453
15,048828
-150,50586
-171,57812
5,5058594
174,68945
-510,78906
-642,13281
430,92383
0,38476562
-263,96875
625,11133
-104,96289
73,615234
237,12109
142,5
-401,46484
480,87109
-135,48438
-421,51172
58,951172
-58,853516
-313,72461
252,29297
-25,617188
593,56055
-18,677734
-48,179688
-51,9375
201,30078
-48,523438
239,07812
28,501953
345,95117
-57,724609
-8,5644531
556,70312
608,42578
116,90625
-188,44336
-345,12695
302,14258
12,867188
-103,37891
152,48242
404,23242
-360,16211
-84,039062
-595,64453
-752,40625
83,390625
30,423828
-24,228516
7,2734375
337,23438
348,75391
263,91211
268,32617
206
-60,828125
-409,29297
6,4316406
-110,48828
-407,06641
-80,634766
-38,615234
-220,86719
286,72852
-343,14062
-51,5625
17,556641
-616,35938
-552,55469
51,367188
242,24219
-138,26758
-115,18359
-131,29102
-39,289062
217,65625
-82,941406
-105,51172
-394,0293
-47,345703
-583,49023
130,70117
-202,71289
178,89844
765,57812
556,68945
316,00586
200,87305
262,64453
-61,046875
86,583984
412,16602
525,29297
206,41797
-45,931641
23,037109
56,09375
-471,18945
-211,98633
7,8789062
-0,65234375
29,6875
380,5625
24,453125
63,914062
-216,67383
-47,974609
12,166016
306,66797
-168,34961
397,54688
303,59961
35,414062
-426,07617
-279,68945
61,271484
-157,41211
-154,29883
-49,533203
-182,84961
301,18359
173,95703
-154,27344
-167,60156
-98,482422
43,96875
64,953125
-130,41406
-130,54883
-248,41211
-256,99023
-64,816406
84,853516
431,17871
473,97656
90,419922
299,30371
-99,162109
-7,2226562
-6,6220703
8,7275391
269,45117
232,53125
78,797852
117,02246
13,964844
-148,17188
277,63477
169,06543
112,75293
386,96875
372,41602
-233,02051
-158,36621
36,116211
-403,75586
-141,67578
76,246094
3,28125
98,511719
243,86035
262,43945
-158,2998
130,5127
-207,3252
202,57031
155,21387
-427,21289
148,80957
182,42578
8,9716797
-30,120117
407,83887
260,29102
214,01465
61,042969
-421,04883
-42,170898
-7,6972656
94,043945
94,266113
-191,13965
77,223145
32,97998
178,55811
175,56348
-95,898926
-42,686035
-209,10791
106,86182
-3,3337402
55,773193
-14,881348
-9,8862305
-83,704102
-87,966309
-1,9865723
-15,087646
-3,3222656
-6,8544922
7,9645996
-5,7070312
-35,025391
-100,80249
-65,668884
59,53833
81,597534
59,855103
73,954285
23,258148
31,958679
1,8466187
62,96344
25,704071
4,9368439
-8,4020538
-26,132797
7,1989136
1,3531036
-21,506516
-11,513893
9,5234833
12,591431
1,3488503
4,9882927
7,7928848
0,43957901
-9,8654537
-8,3018284
-3,3904209
-3,6949673
-5,6767569
-9,2092075
-9,6641331
-8,4658518
-6,3716078
-6,1288958
-1,4644365
3,6705136
-4,0910773
-7,099648
-6,0559044
-5,2863007
-5,1057138
-4,6797514
-3,3341773
-1,2408969
-0,41958117
1,1680547
2,8655202
2,0766144
-1,6755638
-3,9935429
-1,6737829
-0,26798701
-0,48367965
-0,47107559
1,374596
2,6029286
1,3335369
-1,0472322
-1,3834511
1,1703911
0,73173636
1,173388
0,47965676
-0,64214247
-0,6214757
0,26454973
0,99471706
1,2440116
1,375733
1,9299949
1,4377942
-0,83444393
-0,11942774
4,8003063
1,6066262
1,2915494
1,0837972
0,058427989
1,5413378
0,24767917
0,10552716
1,0411973
-0,97168368
-0,57254606
-0,64789575
-1,7548285
-2,0596306
-2,0507693
-0,18162382
3,1410477
3,6860712
3,7159643
2,5358396
-0,03925395
0,24099004
0,43173867
0,2052117
-0,12036216
-0,85005271
-0,95383936
-0,24639404
-0,14932173
0,4849506
0,48218441
-1,9466913
-0,89806491
0,55647248
0,63094956
-0,60030073
-1,8730801
-2,3202062
-0,12351775
0,13768175
-0,27394646
1,0149329
2,7773459
2,8556147
-0,69959152
-1,4011173
-1,1335022
-0,730667
0,31232476
0,77860069
0,12875199
-0,96013463
-1,7596676
-1,8201609
-0,061298311
0,42897052
-1,1857876
-1,6129978
-1,5892656
-1,3324571
-1,2865143
-0,83241439
0,35362691
0,45493045
0,085580409
-0,47924745
0,29999918
1,5125682
2,2313137
1,2976495
-0,029889375
1,5754148
1,7067711
0,13067615
0,16112614
-0,36768073
-2,4361856
-1,5620637
-0,092411041
-0,7069881
-1,1296736
-1,1329129
-0,18207955
0,39069629
-0,06417948
-0,54431707
-0,64705622
0,83279961
2,0635505
2,6540093
1,1672267
-0,31246448
0,236072
0,63300145
0,88491488
2,3272877
2,982883
0,56745213
0,21124396
1,6261632
1,5149424
1,0843134
0,97010684
0,71076518
0,28457558
-0,021577835
-0,3056221
-0,67618597
-0,79615104
-0,51443845
-0,57040006
-0,79219687
-0,82944536
-0,7250464
-0,32974499
-0,051259577
0,057362318
-0,30304813
-0,80136448
-0,80884153
-0,59302878
-0,010684848
0,26455933
0,12564141
-0,34874189
-0,97312844
-1,3195784
-1,3117414
-0,14673603
0,97028321
1,7429935
1,7495705
1,0193449
0,42175475
-0,072402358
-0,17493317
-0,27640441
-0,87415135
-1,1804471
-0,52457404
-0,036914289
0,10669261
-0,23906332
-0,99585271
-1,270509
-1,2468481
-0,53724575
0,2328403
-0,20061469
-0,55677497
0,56180912
1,5084779
1,3752794
1,0658488
0,5413788
0,29364833
0,47249895
0,26974112
-0,34587038
-0,71126914
-0,882119
-1,0675318
-1,2588081
-1,3641697
-1,4020326
-0,91425121
-0,2433992
0,14706147
0,39528766
0,068338066
-0,39374885
-0,61561096
-0,7403599
-0,54986155
-0,32024649
-0,33318055
-0,37742811
-0,27800485
-0,20065928
-0,49700913
-0,80727494
-0,65716445
-0,43191633
-0,36538389
-0,35319921
-0,51845801
-0,68039656
-0,36340708
0,068674803
0,33250427
0,54403079
0,74838501
0,94648194
1,0473905
1,1006398
0,93369114
0,64205593
0,1545848
-0,47661316
-0,51211703
0,056151763
0,25448149
-0,080591455
-0,32937908
-0,39151469
-0,36224097
-0,074434668
0,088856936
-0,40489143
-0,89152527
-0,68193448
-0,32512587
0,028439999
0,37415957
