Meta Data
Label,Value,
Date,5/8/2020
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,500 µm
ScanResolution,0.0833056 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,10:47:44 AM


Data Leveling Position
R Cursor Position,0 µm
R Cursor Width,0 µm
M Cursor Position,499.833388808512 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(nm),,
0,0,,
0.0833055648014186,-0.103112102987227,,
0.166611129602837,-0.247328391868811,,
0.249916694404256,-0.0636982013549585,,
0.333222259205675,-0.176332813010086,,
0.416527824007093,-0.0444722781923524,,
0.499833388808512,0.0417708016472391,,
0.583138953609931,0.342260652506602,,
0.666444518411349,0.378995307812891,,
0.749750083212768,0.331729757870523,,
0.833055648014186,0.514279542085732,,
0.916361212815605,0.655763392054314,,
0.999666777617024,0.777243936890531,,
1.08297234241844,0.668308151101212,,
1.16627790721986,0.759438349162087,,
1.24958347202128,0.529667340154992,,
1.3328890368227,0.406593836112798,,
1.41619460162412,0.0193868153191142,,
1.49950016642554,-0.086193228955009,,
1.58280573122695,-0.221155653078816,,
1.66611129602837,-0.113020749470742,,
1.74941686082979,-0.134265603701922,,
1.83272242563121,-0.191042980890742,,
1.91602799043263,-0.229570185739327,,
1.99933355523405,-0.349717459207814,,
2.08263912003547,-0.564619446689447,,
2.16594468483688,-0.539547626184149,,
2.2492502496383,-0.68355977004788,,
2.33255581443972,-0.657134212987778,,
2.41586137924114,-0.728576952659547,,
2.49916694404256,-0.621688627736914,,
2.58247250884398,-0.468138812532675,,
2.6657780736454,-0.533568598281219,,
2.74908363844682,-0.552287050523821,,
2.83238920324823,-0.546141186103566,,
2.91569476804965,-0.612172453046747,,
2.99900033285107,-0.569630772268184,,
3.08230589765249,-0.49946040329286,,
3.16561146245391,-0.67105665786237,,
3.24891702725533,-0.663612380886979,,
3.33222259205675,-0.561630634728395,,
3.41552815685816,-0.63110560870289,,
3.49883372165958,-0.536729936034441,,
3.582139286461,-0.645747960126118,,
3.66544485126242,-0.632153032007356,,
3.74875041606384,-0.46004295284651,,
3.83205598086526,-0.442601535424446,,
3.91536154566668,-0.261876366761489,,
3.99866711046809,-0.25720104502997,,
4.08197267526951,-0.148689424378878,,
4.16527824007093,-0.17867422488264,,
4.24858380487235,-0.0272812523343806,,
4.33188936967377,-0.0573137295124223,,
4.41519493447519,-0.0133751181987673,,
4.49850049927661,-0.0764984531559065,,
4.58180606407802,-0.044585915606617,,
4.66511162887944,-0.169172398237329,,
4.74841719368086,-0.223340143176765,,
4.83172275848228,-0.213121641757428,,
4.9150283232837,-0.283723651201084,,
4.99833388808512,-0.306299153022027,,
5.08163945288654,-0.522739911443679,,
5.16494501768796,-0.548092181935206,,
5.24825058248937,-0.543301367295096,,
5.33155614729079,-0.742953987405698,,
5.41486171209221,-0.776241207469442,,
5.49816727689363,-0.92411348056973,,
5.58147284169505,-1.01592129539765,,
5.66477840649647,-1.10189958576122,,
5.74808397129789,-1.1985748918117,,
5.83138953609931,-1.14086554533238,,
5.91469510090072,-1.1515193200896,,
5.99800066570214,-1.06350950877585,,
6.08130623050356,-0.983347778338767,,
6.16461179530498,-0.828504285047816,,
6.2479173601064,-0.962575223763371,,
6.33122292490782,-0.965475662915857,,
6.41452848970923,-0.679975925011843,,
6.49783405451065,-0.351076260198938,,
6.58113961931207,-0.355463520629407,,
6.66444518411349,-0.345174727194506,,
6.74775074891491,-0.336464198355824,,
6.83105631371633,-0.441002639882654,,
6.91436187851775,-0.609387897499973,,
6.99766744331917,-0.67312959245647,,
7.08097300812058,-0.762065598981057,,
7.164278572922,-0.650116223531642,,
7.24758413772342,-0.717239109483589,,
7.33088970252484,-0.691269977432412,,
7.41419526732626,-0.738603443228159,,
7.49750083212768,-0.646384525769975,,
7.5808063969291,-0.732770945187256,,
7.66411196173051,-0.562677583720229,,
7.74741752653193,-0.731476904182257,,
7.83072309133335,-0.830506726344354,,
7.91402865613477,-0.983148561159562,,
7.99733422093619,-1.10911594742214,,
8.08063978573761,-1.19622738611563,,
8.16394535053903,-1.11299260196777,,
8.24725091534044,-1.11894037532855,,
8.33055648014186,-1.15731677306707,,
8.41386204494328,-1.16523533551988,,
8.4971676097447,-1.12699947319584,,
8.58047317454612,-1.05470779660739,,
8.66377873934754,-0.940518769894022,,
8.74708430414896,-0.790981796396647,,
8.83038986895038,-0.940906765016632,,
8.91369543375179,-0.972859843112238,,
8.99700099855321,-0.884664384203106,,
9.08030656335463,-0.791487601515971,,
9.16361212815605,-0.841419443735273,,
9.24691769295747,-0.699199549617458,,
9.33022325775889,-0.616557373635737,,
9.41352882256031,-0.581366985075029,,
9.49683438736172,-0.579082120729906,,
9.58013995216314,-0.617605139965536,,
9.66344551696456,-0.63102297434646,,
9.74675108176598,-0.733111171548349,,
9.8300566465674,-0.881088477824713,,
9.91336221136882,-1.00035756892356,,
9.99666777617024,-1.15623522069627,,
10.0799733409717,-1.31561981032356,,
10.1632789057731,-1.51247288307136,,
10.2465844705745,-1.59684654948323,,
10.3298900353759,-1.55021574355436,,
10.4131956001773,-1.47298504681165,,
10.4965011649787,-1.34370891050283,,
10.5798067297802,-1.29101231302253,,
10.6631122945816,-1.17002301859293,,
10.746417859383,-1.06235245367487,,
10.8297234241844,-1.15112905822581,,
10.9130289889858,-1.10827997103391,,
10.9963345537873,-1.07657341227686,,
11.0796401185887,-1.21802894142326,,
11.1629456833901,-1.31596157253401,,
11.2462512481915,-1.3109786697896,,
11.3295568129929,-1.31657899755789,,
11.4128623777944,-1.41720755389277,,
11.4961679425958,-1.46711561101926,,
11.5794735073972,-1.38875188574163,,
11.6627790721986,-1.35200176685482,,
11.746084637,-1.42586320243143,,
11.8293902018014,-1.45637159590844,,
11.9126957666029,-1.60722583703503,,
11.9960013314043,-1.55807176942492,,
12.0793068962057,-1.53728484875702,,
12.1626124610071,-1.51914984733986,,
12.2459180258085,-1.52419352144939,,
12.32922359061,-1.31889668468462,,
12.4125291554114,-1.26393598471464,,
12.4958347202128,-1.21416331707052,,
12.5791402850142,-1.02847810101933,,
12.6624458498156,-1.02830349802635,,
12.7457514146171,-0.902393840437568,,
12.8290569794185,-0.884464601978806,,
12.9123625442199,-0.959926653023972,,
12.9956681090213,-1.09201867896729,,
13.0789736738227,-1.17556213568487,,
13.1622792386241,-1.16301383067861,,
13.2455848034256,-1.13398584133039,,
13.328890368227,-1.15333127967302,,
13.4121959330284,-1.20447794009959,,
13.4955014978298,-1.1595547812327,,
13.5788070626312,-1.23928759901634,,
13.6621126274327,-1.37674038213803,,
13.7454181922341,-1.7357219369975,,
13.8287237570355,-1.7354547401872,,
13.9120293218369,-1.67983886397486,,
13.9953348866383,-1.57200603773781,,
14.0786404514398,-1.64977743275922,,
14.1619460162412,-1.75312860426879,,
14.2452515810426,-1.80535343275712,,
14.328557145844,-1.78837887452779,,
14.4118627106454,-1.83338661190295,,
14.4951682754468,-1.82202909254234,,
14.5784738402483,-1.78985357205289,,
14.6617794050497,-1.70300993085,,
14.7450849698511,-1.75756701887387,,
14.8283905346525,-1.89597203439805,,
14.9116960994539,-1.94086195927622,,
14.9950016642554,-1.85626561841781,,
15.0783072290568,-1.66388446860021,,
15.1616127938582,-1.56581814876811,,
15.2449183586596,-1.56504966860459,,
15.328223923461,-1.79020370121232,,
15.4115294882624,-1.73242343239323,,
15.4948350530639,-1.56053668648328,,
15.5781406178653,-1.6940864931088,,
15.6614461826667,-1.7358442534977,,
15.7447517474681,-1.75377564924554,,
15.8280573122695,-1.82275879019159,,
15.911362877071,-1.91026800372098,,
15.9946684418724,-2.04088004857281,,
16.0779740066738,-2.11674608411942,,
16.1612795714752,-2.34054451665784,,
16.2445851362766,-2.28851487509918,,
16.3278907010781,-2.46093855252093,,
16.4111962658795,-2.57528470652689,,
16.4945018306809,-2.70855057730615,,
16.5778073954823,-2.86787959044313,,
16.6611129602837,-2.96156397067579,,
16.7444185250851,-2.8475053085352,,
16.8277240898866,-2.93257957336437,,
16.911029654688,-3.01619780900316,,
16.9943352194894,-3.0631955714018,,
17.0776407842908,-2.93965766245379,,
17.1609463490922,-2.81658910963232,,
17.2442519138937,-2.74298034319504,,
17.3275574786951,-2.57475243529401,,
17.4108630434965,-2.31236045903149,,
17.4941686082979,-2.04991388399496,,
17.5774741730993,-1.87681300144365,,
17.6607797379008,-1.94276165399138,,
17.7440853027022,-1.73640654103345,,
17.8273908675036,-1.65247933051997,,
17.910696432305,-1.63068030315054,,
17.9940019971064,-1.64952039072622,,
18.0773075619078,-1.66940671313159,,
18.1606131267093,-1.64616182147342,,
18.2439186915107,-1.64301169927941,,
18.3272242563121,-1.6886605767212,,
18.4105298211135,-1.62915075458709,,
18.4938353859149,-1.55228806769759,,
18.5771409507164,-1.31363250844559,,
18.6604465155178,-1.13576810094586,,
18.7437520803192,-1.06971846339422,,
18.8270576451206,-1.13599399999034,,
18.910363209922,-1.18885611032583,,
18.9936687747234,-1.10002053426349,,
19.0769743395249,-0.892415217565271,,
19.1602799043263,-0.772901871565342,,
19.2435854691277,-0.824851845496553,,
19.3268910339291,-0.918579734630369,,
19.4101965987305,-1.14057566993799,,
19.493502163532,-1.30473226545641,,
19.5768077283334,-1.56615152617778,,
19.6601132931348,-1.53838207137298,,
19.7434188579362,-1.72772761470884,,
19.8267244227376,-1.76467815304244,,
19.9100299875391,-1.8127144639921,,
19.9933355523405,-1.82778873770238,,
20.0766411171419,-1.98177366427527,,
20.1599466819433,-2.23991356357922,,
20.2432522467447,-2.25371244007027,,
20.3265578115461,-2.27535426333589,,
20.4098633763476,-2.32130150395907,,
20.493168941149,-2.24046883506413,,
20.5764745059504,-2.31849330724146,,
20.6597800707518,-2.36385198003736,,
20.7430856355532,-2.46247668193235,,
20.8263912003547,-2.62514361558457,,
20.9096967651561,-2.91486140680991,,
20.9930023299575,-2.87848552695407,,
21.0763078947589,-2.8431395463914,,
21.1596134595603,-2.75949443626934,,
21.2429190243618,-2.62853850170086,,
21.3262245891632,-2.61334715462815,,
21.4095301539646,-2.50434234760893,,
21.492835718766,-2.32606951064603,,
21.5761412835674,-2.37448440210953,,
21.6594468483688,-2.37836279806793,,
21.7427524131703,-2.29391118056324,,
21.8260579779717,-2.14315069400906,,
21.9093635427731,-1.95658836611676,,
21.9926691075745,-1.97665026911208,,
22.0759746723759,-1.92667906778385,,
22.1592802371774,-2.01296445054056,,
22.2425858019788,-2.1067441893581,,
22.3258913667802,-2.09491810026396,,
22.4091969315816,-2.04672386619296,,
22.492502496383,-2.20794485009632,,
22.5758080611845,-2.32790639335238,,
22.6591136259859,-2.38263411695519,,
22.7424191907873,-2.38567204981898,,
22.8257247555887,-2.55918841648339,,
22.9090303203901,-2.54552694841031,,
22.9923358851915,-2.48556070380143,,
23.075641449993,-2.26774284944827,,
23.1589470147944,-2.30658895523298,,
23.2422525795958,-2.15524120000914,,
23.3255581443972,-2.06661432914891,,
23.4088637091986,-1.94376894888226,,
23.4921692740001,-1.91603223577473,,
23.5754748388015,-1.95639766057087,,
23.6587804036029,-1.87244774051714,,
23.7420859684043,-1.86592481068738,,
23.8253915332057,-2.01172281369915,,
23.9086970980071,-2.03900646606473,,
23.9920026628086,-1.9949446462476,,
24.07530822761,-1.72986268642309,,
24.1586137924114,-1.89882727867005,,
24.2419193572128,-1.85992639825518,,
24.3252249220142,-1.85027459225193,,
24.4085304868157,-1.73283061272838,,
24.4918360516171,-1.72083722754536,,
24.5751416164185,-1.56288790128648,,
24.6584471812199,-1.36533677237488,,
24.7417527460213,-1.21979248727195,,
24.8250583108228,-1.20641611580644,,
24.9083638756242,-1.21817243330383,,
24.9916694404256,-1.17629121522038,,
25.074975005227,-0.858970102580993,,
25.1582805700284,-0.756919549327243,,
25.2415861348298,-0.668120120010023,,
25.3248916996313,-0.633107714907727,,
25.4081972644327,-0.727945924729019,,
25.4915028292341,-0.925695187676813,,
25.5748083940355,-1.21147085265515,,
25.6581139588369,-1.3544024569624,,
25.7414195236384,-1.54039121036914,,
25.8247250884398,-1.58805668937655,,
25.9080306532412,-1.82209127431686,,
25.9913362180426,-1.83739547439973,,
26.074641782844,-1.80066728242177,,
26.1579473476455,-1.73835807116292,,
26.2412529124469,-1.84001887326965,,
26.3245584772483,-1.77690545169394,,
26.4078640420497,-1.78010402273706,,
26.4911696068511,-1.69078497548733,,
26.5744751716525,-1.83984087263425,,
26.657780736454,-2.02667123736417,,
26.7410863012554,-2.16543330418568,,
26.8243918660568,-1.9983097277114,,
26.9076974308582,-1.97572104622868,,
26.9910029956596,-1.95091122443757,,
27.0743085604611,-1.94918039522126,,
27.1576141252625,-1.87428103970203,,
27.2409196900639,-1.87020300374333,,
27.3242252548653,-1.92729263040178,,
27.4075308196667,-1.86109209598904,,
27.4908363844682,-1.6895860660878,,
27.5741419492696,-1.59612481657144,,
27.657447514071,-1.57475160088796,,
27.7407530788724,-1.63575123185676,,
27.8240586436738,-1.54103496159874,,
27.9073642084752,-1.3882057903981,,
27.9906697732767,-1.16722032547407,,
28.0739753380781,-1.04459045535808,,
28.1572809028795,-0.841347356622786,,
28.2405864676809,-0.79643916386766,,
28.3238920324823,-0.874187929634364,,
28.4071975972838,-0.882249560019278,,
28.4905031620852,-0.912451286508215,,
28.5738087268866,-0.784857484752445,,
28.657114291688,-0.780597295716896,,
28.7404198564894,-0.81478148190923,,
28.8237254212908,-1.10660174853201,,
28.9070309860923,-1.22685163245484,,
28.9903365508937,-1.2129168073485,,
29.0736421156951,-1.29598942543861,,
29.1569476804965,-1.34169628175117,,
29.2402532452979,-1.28483539612559,,
29.3235588100994,-1.21196209580343,,
29.4068643749008,-1.12222490049737,,
29.4901699397022,-1.21040627485377,,
29.5734755045036,-1.40417086882694,,
29.656781069305,-1.37497074646964,,
29.7400866341065,-1.51326736055764,,
29.8233921989079,-1.62836081823996,,
29.9066977637093,-1.69872960276187,,
29.9900033285107,-1.81293736239504,,
30.0733088933121,-1.7350416746047,,
30.1566144581135,-1.79593310791614,,
30.239920022915,-1.76847873194395,,
30.3232255877164,-1.80309298296454,,
30.4065311525178,-1.7280757460259,,
30.4898367173192,-1.64695768054403,,
30.5731422821206,-1.57525522784742,,
30.6564478469221,-1.5436098488104,,
30.7397534117235,-1.3305975196785,,
30.8230589765249,-1.1993818116339,,
30.9063645413263,-1.26661948498779,,
30.9896701061277,-1.34858394606327,,
31.0729756709292,-1.48648960046715,,
31.1562812357306,-1.58438144282806,,
31.239586800532,-1.63953863180804,,
31.3228923653334,-1.53353411064425,,
31.4061979301348,-1.44602105278497,,
31.4895034949362,-1.31593765401599,,
31.5728090597377,-1.44530119486373,,
31.6561146245391,-1.47022259917515,,
31.7394201893405,-1.60098792439038,,
31.8227257541419,-1.60370088198683,,
31.9060313189433,-1.72068245562247,,
31.9893368837448,-1.69315919248281,,
32.0726424485462,-1.65619106515888,,
32.1559480133476,-1.51433720151256,,
32.239253578149,-1.53875187938948,,
32.3225591429504,-1.53630229034567,,
32.4058647077519,-1.43762928260467,,
32.4891702725533,-1.45491976561767,,
32.5724758373547,-1.62400408818874,,
32.6557814021561,-1.57103209232845,,
32.7390869669575,-1.69823131183475,,
32.8223925317589,-1.78961027465427,,
32.9056980965604,-1.95484889105624,,
32.9890036613618,-1.9305876697259,,
33.0723092261632,-1.93630362282603,,
33.1556147909646,-1.79557074743996,,
33.238920355766,-1.90289984865176,,
33.3222259205675,-1.83954523721976,,
33.4055314853689,-1.82512912117004,,
33.4888370501703,-2.0889442190212,,
33.5721426149717,-2.34503880375906,,
33.6554481797731,-2.22750494873141,,
33.7387537445745,-2.32965718649633,,
33.822059309376,-2.60280614345736,,
33.9053648741774,-2.59591686628208,,
33.9886704389788,-2.63637570601681,,
34.0719760037802,-2.77989414449699,,
34.1552815685816,-2.77492345185771,,
34.2385871333831,-2.97975328201478,,
34.3218926981845,-3.09380274693057,,
34.4051982629859,-3.23859524842597,,
34.4885038277873,-3.21607458080469,,
34.5718093925887,-3.1200565415984,,
34.6551149573902,-3.23938106988698,,
34.7384205221916,-3.23713701047234,,
34.821726086993,-3.3909423012886,,
34.9050316517944,-3.4985675618471,,
34.9883372165958,-3.59864961557767,,
35.0716427813972,-3.70592048545925,,
35.1549483461987,-3.77346102917179,,
35.2382539110001,-3.72995058443528,,
35.3215594758015,-3.64187223043511,,
35.4048650406029,-3.51236276286734,,
35.4881706054043,-3.49433442588283,,
35.5714761702058,-3.45306599364615,,
35.6547817350072,-3.44103369376177,,
35.7380872998086,-3.33115288663897,,
35.82139286461,-3.40682782513522,,
35.9046984294114,-3.39924122530743,,
35.9880039942129,-3.36495171597451,,
36.0713095590143,-3.46036735745778,,
36.1546151238157,-3.64627020390204,,
36.2379206886171,-3.6182006003469,,
36.3212262534185,-3.56326479609838,,
36.4045318182199,-3.41753927288351,,
36.4878373830214,-3.41104297522445,,
36.5711429478228,-3.22276112862038,,
36.6544485126242,-3.15336528162567,,
36.7377540774256,-3.13969784882732,,
36.821059642227,-3.00164612544668,,
36.9043652070285,-2.88363069105233,,
36.9876707718299,-2.84185321042382,,
37.0709763366313,-2.68842262439191,,
37.1542819014327,-2.75092416037776,,
37.2375874662341,-2.63564750791644,,
37.3208930310356,-2.66146508151263,,
37.404198595837,-2.72300879187967,,
37.4875041606384,-2.62243205076002,,
37.5708097254398,-2.46546767602094,,
37.6541152902412,-2.43054097192736,,
37.7374208550426,-2.45578654894804,,
37.8207264198441,-2.56517441840447,,
37.9040319846455,-2.7155188476327,,
37.9873375494469,-2.63952452624956,,
38.0706431142483,-2.61494281988641,,
38.1539486790497,-2.42807474151087,,
38.2372542438512,-2.32450268467173,,
38.3205598086526,-2.46395232876725,,
38.403865373454,-2.5153026780555,,
38.4871709382554,-2.43552827304856,,
38.5704765030568,-2.46805380668306,,
38.6537820678582,-2.40467661426665,,
38.7370876326597,-2.50140169329701,,
38.8203931974611,-2.65431665967509,,
38.9036987622625,-2.80706142445083,,
38.9870043270639,-2.82623152716041,,
39.0703098918653,-2.8343402134181,,
39.1536154566668,-2.83145213663007,,
39.2369210214682,-2.79616452856671,,
39.3202265862696,-2.79437865317737,,
