Meta Data
Label,Value,
Date,5/8/2020
Profile,HillsAndValleys
ScanDuration,50 s
ScanLength,9200 µm
ScanResolution,0.613252 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,10:22:33 AM


Data
Lateral(µm),Total Profile(nm),,
0,-1.10774341068709,,
0.613251566381417,-1.36664584569864,,
1.22650313276283,-1.16773627025267,,
1.83975469914425,-1.41442005931276,,
2.45300626552567,-1.1096644826138,,
3.06625783190709,-0.913223608352288,,
3.6795093982885,-0.828834074365161,,
4.29276096466992,-1.06309692115568,,
4.90601253105134,-0.896463034294381,,
5.51926409743275,-0.605948608960484,,
6.13251566381417,-0.153861377907878,,
6.74576723019559,0.355638668332388,,
7.35901879657701,0.971748016684934,,
7.97227036295842,1.33692198537377,,
8.58552192933984,1.46655085730146,,
9.19877349572126,1.13381835138555,,
9.81202506210267,1.20000461492284,,
10.4252766284841,1.46810186868772,,
11.0385281948655,1.31390197062375,,
11.6517797612469,1.33602016951159,,
12.2650313276283,1.47965037590052,,
12.8782828940098,1.67513116482065,,
13.4915344603912,1.65001270131303,,
14.1047860267726,1.51796175612027,,
14.718037593154,1.4570818772789,,
15.3312891595354,1.71236362543704,,
15.9445407259168,1.75873183018596,,
16.5577922922983,1.87479914285651,,
17.1710438586797,1.74834922454249,,
17.7842954250611,1.92485786263343,,
18.3975469914425,2.19057541598094,,
19.0107985578239,2.16692282384173,,
19.6240501242053,2.14918661081635,,
20.2373016905868,2.34035634311543,,
20.8505532569682,2.69491625282311,,
21.4638048233496,2.89402292232734,,
22.077056389731,3.03148360700233,,
22.6903079561124,2.91143206135863,,
23.3035595224938,2.80805540566925,,
23.9168110888753,2.83539323547271,,
24.5300626552567,2.7453035836595,,
25.1433142216381,2.80304912132695,,
25.7565657880195,3.04954349863212,,
26.3698173544009,3.0886057851427,,
26.9830689207824,3.32182418253499,,
27.5963204871638,3.44799412281275,,
28.2095720535452,3.58961836239242,,
28.8228236199266,3.71992412122038,,
29.436075186308,3.69098258353315,,
30.0493267526894,3.74360834265488,,
30.6625783190709,4.12702120804544,,
31.2758298854523,4.173113665453,,
31.8890814518337,4.29474354965322,,
32.5023330182151,4.30912998260987,,
33.1155845845965,4.19756214269775,,
33.7288361509779,4.28537219405115,,
34.3420877173594,4.30710895486004,,
34.9553392837408,4.30617820402423,,
35.5685908501222,4.30260294250792,,
36.1818424165036,4.05054604369981,,
36.795093982885,3.6467018377646,,
37.4083455492664,3.31805911107203,,
38.0215971156479,3.10037294154776,,
38.6348486820293,2.85969490448565,,
39.2481002484107,2.49603810550568,,
39.8613518147921,2.25299345823757,,
40.4746033811735,2.42858098215038,,
41.0878549475549,2.6038797616631,,
41.7011065139364,2.77571714070426,,
42.3143580803178,2.92610522325617,,
42.9276096466992,2.97600330164833,,
43.5408612130806,2.95781027869069,,
44.154112779462,3.10570495364393,,
44.7673643458434,3.05294428819022,,
45.3806159122249,2.95621525764595,,
45.9938674786063,3.08278668822322,,
46.6071190449877,3.04760102615934,,
47.2203706113691,2.85146089032627,,
47.8336221777505,2.68887684911431,,
48.4468737441319,2.80152164528891,,
49.0601253105134,2.78655590199027,,
49.6733768768948,2.43154159633367,,
50.2866284432762,2.40852997582217,,
50.8998800096576,2.41858055186563,,
51.513131576039,2.55274095590321,,
52.1263831424205,2.57337253538401,,
52.7396347088019,2.56366164478,,
53.3528862751833,2.70039406306746,,
53.9661378415647,2.8953290212476,,
54.5793894079461,3.11030022805454,,
55.1926409743275,3.21792920069481,,
55.805892540709,3.50148449834573,,
56.4191441070904,3.7540556151298,,
57.0323956734718,3.83051651994758,,
57.6456472398532,3.95267809465236,,
58.2588988062346,4.1595292185436,,
58.872150372616,4.25439990774971,,
59.4854019389975,4.49286046395637,,
60.0986535053789,4.52911657310392,,
60.7119050717603,4.57703665419303,,
61.3251566381417,4.69597182534237,,
61.9384082045231,4.64574723159514,,
62.5516597709045,4.38198984892386,,
63.164911337286,4.3130343425002,,
63.7781629036674,4.43675723617639,,
64.3914144700488,4.7088341858848,,
65.0046660364302,4.91993057613159,,
