Meta Data
Label,Value,
Date,5/8/2020
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,500 µm
ScanResolution,0.0833056 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,10:29:12 AM


Data Leveling Position
R Cursor Position,0 µm
R Cursor Width,0 µm
M Cursor Position,499.833388808512 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(nm),,
0,0,,
0.0833055648014186,-0.084799390639343,,
0.166611129602837,-0.251268874494758,,
0.249916694404256,-0.338568056209882,,
0.333222259205675,-0.350596620932724,,
0.416527824007093,-0.420102551874309,,
0.499833388808512,-0.308213614259693,,
0.583138953609931,-0.349140023762238,,
0.666444518411349,-0.362587802405803,,
0.749750083212768,-0.253558699547236,,
0.833055648014186,-0.116717006547579,,
0.916361212815605,0.0306217789590296,,
0.999666777617024,-0.0932297743999388,,
1.08297234241844,-0.113556165832543,,
1.16627790721986,-0.481698654679973,,
1.24958347202128,-0.475498912688137,,
1.3328890368227,-0.416479181550424,,
1.41619460162412,-0.408928079440014,,
1.49950016642554,-0.379033958589245,,
1.58280573122695,-0.322906869799431,,
1.66611129602837,-0.275397132774308,,
1.74941686082979,-0.104222032096633,,
1.83272242563121,-0.0044138891310272,,
1.91602799043263,0.0272475667901595,,
1.99933355523405,0.0841806146800835,,
2.08263912003547,0.239813150333427,,
2.16594468483688,0.286128364371059,,
2.2492502496383,0.443924309058423,,
2.33255581443972,0.34550213618492,,
2.41586137924114,0.401517557831577,,
2.49916694404256,0.430293891716237,,
2.58247250884398,0.492282457751403,,
2.6657780736454,0.371736488448403,,
2.74908363844682,0.169966409793116,,
2.83238920324823,-0.151926444685157,,
2.91569476804965,-0.259861157457142,,
2.99900033285107,-0.441175734255905,,
3.08230589765249,-0.295260151774972,,
3.16561146245391,-0.218830199004882,,
3.24891702725533,-0.182768455989148,,
3.33222259205675,-0.189669031407553,,
3.41552815685816,-0.14299656319755,,
3.49883372165958,0.0306203717289787,,
3.582139286461,0.180513550657648,,
3.66544485126242,0.219208063995773,,
3.74875041606384,0.303685323167167,,
3.83205598086526,0.332975908691302,,
3.91536154566668,0.266074346697779,,
3.99866711046809,0.213695126582684,,
4.08197267526951,0.209306144767502,,
4.16527824007093,0.224353366335499,,
4.24858380487235,0.26195334518794,,
4.33188936967377,0.406850517073599,,
4.41519493447519,0.41343866942547,,
4.49850049927661,0.331803931576419,,
4.58180606407802,0.318259069880598,,
4.66511162887944,0.437618578283445,,
4.74841719368086,0.35056318443053,,
