Meta Data
Label,Value,
Date,5/8/2020
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,1000 µm
ScanResolution,0.166611 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,12:28:12 PM


Data Leveling Position
R Cursor Position,0 µm
R Cursor Width,0 µm
M Cursor Position,999.666777355889 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(nm),,
0,0,,
0.166611129559315,-0.107150404596968,,
0.33322225911863,-0.153818718227434,,
0.499833388677944,-0.314839725183939,,
0.666444518237259,-0.27879015993123,,
0.833055647796574,-0.295109262403557,,
0.999666777355888,-0.246308912194609,,
1.1662779069152,-0.298284114147903,,
1.33288903647452,-0.0892539835884132,,
1.49950016603383,0.0548946963543539,,
1.66611129559315,0.323354448092941,,
1.83272242515246,0.349225006488168,,
1.99933355471178,0.521087881905943,,
2.16594468427109,0.686519369840886,,
2.33255581383041,1.11382392757233,,
2.49916694338972,1.30364066121159,,
2.66577807294904,1.55145808095451,,
2.83238920250835,1.37187834901516,,
2.99900033206767,1.2508428394196,,
3.16561146162698,1.20886717262375,,
3.3322225911863,1.26227176564168,,
3.49883372074561,1.32267525851406,,
3.66544485030492,1.43764714707318,,
3.83205597986424,1.44552611418863,,
3.99866710942355,1.47078019424372,,
4.16527823898287,1.39045458481477,,
4.33188936854218,1.40869065000165,,
4.4985004981015,1.2770658138984,,
4.66511162766081,1.33570860297181,,
4.83172275722013,1.26818611292856,,
4.99833388677944,1.2545419024008,,
5.16494501633876,1.33692937942891,,
5.33155614589807,1.32214253149475,,
5.49816727545739,1.32465466228278,,
5.6647784050167,1.34296546286158,,
5.83138953457602,1.40981920706464,,
5.99800066413533,1.35098660624075,,
6.16461179369465,1.29379984535008,,
6.33122292325396,1.29128218513322,,
6.49783405281328,1.18014078921027,,
6.66444518237259,1.12229012929091,,
6.83105631193191,1.18973913270749,,
6.99766744149122,1.25549522985221,,
7.16427857105053,1.2677445157215,,
7.33088970060985,1.47689749981212,,
7.49750083016916,1.40873533744586,,
7.66411195972848,1.3274340540553,,
7.83072308928779,1.47768966401391,,
7.99733421884711,1.45958954183677,,
8.16394534840642,1.52312624075392,,
8.33055647796574,1.45718979910279,,
8.49716760752505,1.46021645668902,,
8.66377873708437,1.08879812164752,,
8.83038986664368,0.96551359566622,,
8.997000996203,0.961933946227896,,
9.16361212576231,1.02740334254124,,
9.33022325532163,1.08845065857384,,
9.49683438488094,1.12627397967439,,
9.66344551444026,1.02608718806142,,
9.83005664399957,1.11349586613538,,
9.99666777355888,1.05946994466648,,
10.1632789031182,1.08350843474441,,
10.3298900326775,1.0769460160338,,
10.4965011622368,1.15559040729954,,
10.6631122917961,1.37357173774597,,
10.8297234213555,1.72704404507507,,
10.9963345509148,1.84964512288171,,
11.1629456804741,1.85269746367553,,
11.3295568100334,1.84135910903164,,
11.4961679395927,1.89345358014047,,
11.662779069152,1.98965070623078,,
11.8293901987113,2.12817537955817,,
11.9960013282707,2.19284909118817,,
12.16261245783,2.28197105174835,,
12.3292235873893,2.22083716835819,,
12.4958347169486,2.02982272634812,,
12.6624458465079,2.10590393576215,,
12.8290569760672,2.06837875176545,,
12.9956681056266,2.00514287613165,,
13.1622792351859,2.03585949308824,,
13.3288903647452,2.20644895561533,,
13.4955014943045,2.26147222783138,,
13.6621126238638,2.42948224469289,,
13.8287237534231,2.53184377724309,,
13.9953348829824,2.56409177483453,,
14.1619460125418,2.52864218669579,,
