EDC100_101
0
0
0
0
0
0
-196,83984
-12,608398
217,54932
-94,916504
84,939941
-294,79492
201,52588
-72,895508
-96,532227
187,28809
-170,38232
-109,20703
37,124023
-24,690186
12,465576
-100,47119
-85,327637
-138,88818
5,6071777
68,706543
-153,4458
141,18506
-147,56128
12,346436
68,246582
-38,462402
-249,1875
27,228516
119,14355
-122,98804
53,511475
-106,7666
67,055908
-273,13721
-23,679932
79,928223
-98,185547
-32,55835
-131,91406
-157,96436
258,10156
-117,35669
-100,54224
-228,08545
-51,292725
-137,5979
-506,66406
-156,46069
172,80469
-203,46753
-79,9104
-87,473389
-107,55566
243,23584
178,81543
-217,95801
-116,10156
-9,3012695
71,312012
422,49756
346,72266
72,479004
13,29541
-140,63477
154,70557
137,56201
226,84766
-257,75049
-218,86914
318,89893
243,66064
1,7143555
-58,404785
-106,78369
-207,59082
-31,144043
-64,246094
-142,57568
-148,42334
138,33496
19,984863
-95,001953
-8,777832
282,2749
177,04248
-3,7177734
251,18018
-109,81201
72,962891
-201,33594
24,158203
-219,88037
288,05957
-52,029297
-225,28809
48,307617
38,672363
-304,1792
39,38623
132,08838
334,73438
-32,935059
141,19922
89,980957
272,9375
28,264648
-225,64209
110,52734
-236,23145
-190,74268
-106,12061
-271,87012
235,25586
144,44873
84,145996
104,79053
-135,99951
-296,85938
286,85498
-337,02979
56,473633
15,947754
-405,26172
-73,432129
141,63525
-157,146
313,90918
-49,865723
-245,68848
41,642578
237,16797
-203,34375
-217,53418
83,652344
-262,62598
-535,91992
-253,91113
258,1084
114,94824
-766,0293
-201,83008
158,71289
14,089844
-1010,6367
-455,47656
53,472656
81
-487,94141
-37,542969
533,79688
-57,519531
979,54297
-55,664062
204,39844
-436,71875
-253,1875
-351,42188
-628,75
-198,48438
841,47656
-291,19531
66,46875
-974,08594
665,3125
-220,78125
248,1875
-653,23438
545,70312
947,21875
86,835938
-155,51562
831,05469
2,6015625
1460,9141
-886,02344
-1188,4531
-945,00781
1588,2734
-877,29688
-670,08594
853,71875
912,9375
1486,2031
1897,6719
-899,375
770,35938
514,92188
789,35938
-1476,5312
647,59375
1234,1719
1055,4844
-629,84375
-597,88281
-126,50781
-509,4375
-257,64844
1108,6641
650,53906
-1716,0391
-103,50781
-1300,3359
-84,007812
-87,460938
-442,04688
-1009,9297
-749
539,42188
-952,01562
-1457,5625
298,33594
-51
433,57812
-40,84375
-999,60156
-261,55469
639,1875
410,4375
-431,59375
-675,91406
417,47656
371,75
-619,47656
-470,72656
-211,25781
-1050,0781
15,273438
-258,97656
1020,4844
-209,29688
7,734375
-1110,7656
537,65625
1606,7969
-771,57812
178,92188
-24,328125
-120,36719
-126,82422
2,125
1290,2344
475,35156
-673,62109
206,45703
622,01562
1083,043
412,12891
-37,734375
260,33203
-489,75781
-202,23438
134,23438
142,27344
-438,24219
298,57031
6,9296875
-131,31641
-552,14453
379,85938
268,46875
886,28906
-132,17969
746,46875
107,94141
71,289062
-509,01562
329,22266
141,55859
416,12109
-80,488281
-294,19141
-288,42578
582,27734
178,75781
-599,64453
-1127,6016
-610,40234
141,61328
-1065,2852
-238,45312
-766,82031
428,39453
-279,16016
-232,57812
-361,93359
-930,01172
200,70312
283,22266
-114,26953
162,53906
639,24609
394,55859
-216,33203
-1113,4609
-121,69531
517,60547
-214,70312
-825,77734
599,66406
740,07031
-311,48828
-95,785156
-425,97266
-428,01562
-31,402344
304,14844
605,53125
230,42578
-47,203125
-220,66797
-434,44531
-475,00391
548,22266
-567,5
457,5
-295,12109
-517,13672
75,917969
-489,52734
-427,89062
-653,92578
184,29297
287,26562
-187,89844
-821,51172
-854,35156
-748,31641
-903,74609
14,808594
41,757812
-203,4375
-231,11328
-474,01172
-993,08008
128,48047
112,19727
-357,69141
280,66406
450,02148
459,13086
-245,96875
-123,42773
-21,242188
-332,03125
146,45703
93,162109
215,18945
95,787109
-171,77539
-507,63672
234,73047
-12,513672
-582,25781
265,85742
-112,80469
18,580078
-367,85938
167,95898
705,24219
-192,91016
378,74609
-251,95117
-508,60938
-210,39648
-416,80469
464,3457
86,289062
383,6543
464,88867
22,855469
-154,28906
-428,83398
-913,58008
254,81836
158,7168
102,62695
-384,99023
